Latitude (decimal degrees):	53.424
Longitude (decimal degrees):	-6.252
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: 90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230607:0311,0.0,0.0,0.0,0.0,11.57,2.69,0.0
20230607:0411,0.0,0.0,0.0,0.0,11.49,2.62,0.0
20230607:0511,0.0,17.8,5.0,8.01,11.52,2.55,0.0
20230607:0611,0.0,40.94,11.5,16.28,12.23,2.62,0.0
20230607:0711,0.0,67.64,19.0,25.04,12.63,3.86,0.0
20230607:0811,0.0,60.16,16.9,33.96,13.04,4.41,0.0
20230607:0911,0.0,77.97,21.9,42.62,13.04,4.55,0.0
20230607:1011,0.0,71.2,20.0,50.41,13.36,4.48,0.0
20230607:1111,0.0,149.88,42.1,56.38,13.69,4.41,0.0
20230607:1211,0.0,150.95,42.4,59.23,13.85,4.48,0.0
20230607:1311,35.91,220.77,58.9,58.04,14.21,4.69,0.0
20230607:1411,85.27,225.11,56.4,53.21,14.35,4.9,0.0
20230607:1511,240.96,221.54,59.3,46.05,14.38,4.97,0.0
20230607:1611,293.08,214.09,49.2,37.67,14.25,4.9,0.0
20230607:1711,356.46,193.95,38.7,28.8,14.09,4.76,0.0
20230607:1811,280.96,154.16,24.5,19.93,13.91,4.55,0.0
20230607:1911,200.78,98.45,12.3,11.41,13.18,4.48,0.0
20230607:2011,0.0,1.5,0.3,3.58,12.84,3.93,0.0
20230607:2111,0.0,0.0,0.0,0.0,12.38,3.59,0.0
20230607:2211,0.0,0.0,0.0,0.0,12.18,3.66,0.0
20230607:2311,0.0,0.0,0.0,0.0,12.2,3.93,0.0
20230608:0011,0.0,0.0,0.0,0.0,12.27,4.0,0.0
20230608:0111,0.0,0.0,0.0,0.0,12.21,3.93,0.0
20230608:0211,0.0,0.0,0.0,0.0,12.02,3.86,0.0
20230608:0311,0.0,0.0,0.0,0.0,11.72,3.79,0.0
20230608:0411,0.0,0.0,0.0,0.0,11.4,3.66,0.0
20230608:0511,0.0,17.09,4.8,8.06,11.21,3.59,0.0
20230608:0611,0.0,39.87,11.2,16.32,11.56,3.93,0.0
20230608:0711,0.0,59.45,16.7,25.09,12.21,4.55,0.0
20230608:0811,0.0,90.78,25.5,34.01,12.7,4.69,0.0
20230608:0911,0.0,88.29,24.8,42.67,13.13,4.83,0.0
20230608:1011,0.0,84.73,23.8,50.47,13.54,4.9,0.0
20230608:1111,0.0,67.64,19.0,56.45,13.96,4.76,0.0
20230608:1211,0.0,94.34,26.5,59.32,14.3,4.83,0.0
20230608:1311,8.21,198.08,43.1,58.14,14.63,5.03,0.0
20230608:1411,84.44,223.7,56.1,53.32,14.8,5.24,0.0
20230608:1511,446.28,151.44,70.3,46.15,14.9,5.1,0.0
20230608:1611,512.39,173.11,57.5,37.77,15.01,4.76,0.0
20230608:1711,360.45,192.64,38.8,28.9,15.1,4.48,0.0
20230608:1811,494.38,158.24,28.8,20.03,15.08,4.34,0.0
20230608:1911,452.17,122.54,15.7,11.51,14.85,3.45,0.0
20230608:2011,0.0,4.49,0.9,3.68,14.4,3.17,0.0
20230608:2111,0.0,0.0,0.0,0.0,13.88,3.24,0.0
20230608:2211,0.0,0.0,0.0,0.0,13.69,3.31,0.0
20230608:2311,0.0,0.0,0.0,0.0,13.62,3.52,0.0
20230609:0011,0.0,0.0,0.0,0.0,13.49,3.93,0.0
20230609:0111,0.0,0.0,0.0,0.0,13.52,4.07,0.0
20230609:0211,0.0,0.0,0.0,0.0,13.15,3.93,0.0
20230609:0311,0.0,0.0,0.0,0.0,12.56,3.79,0.0
20230609:0411,0.0,0.0,0.0,0.0,11.96,3.59,0.0
20230609:0511,0.0,15.66,4.4,8.11,11.71,3.59,0.0
20230609:0611,0.0,33.82,9.5,16.36,12.1,3.79,0.0
20230609:0711,0.0,37.74,10.6,25.13,12.9,3.79,0.0
20230609:0811,0.0,44.14,12.4,34.05,13.61,3.72,0.0
20230609:0911,0.0,53.04,14.9,42.71,14.57,3.59,0.0
20230609:1011,0.0,56.96,16.0,50.52,15.31,3.59,0.0
20230609:1111,0.0,67.64,19.0,56.52,16.24,4.0,0.0
20230609:1211,0.0,54.47,15.3,59.41,16.92,4.41,0.0
20230609:1311,158.15,71.99,86.9,58.23,17.4,4.48,0.0
20230609:1411,342.78,98.7,81.3,53.41,17.74,4.34,0.0
20230609:1511,481.38,126.48,71.4,46.25,18.06,4.14,0.0
20230609:1611,395.26,198.62,53.0,37.86,18.24,3.86,0.0
20230609:1711,306.73,187.71,36.9,29.0,18.28,3.66,0.0
20230609:1811,499.84,152.75,28.7,20.12,17.98,3.45,0.0
20230609:1911,363.13,118.31,14.6,11.6,17.67,2.83,0.0
20230609:2011,149.82,32.46,3.2,3.78,17.02,2.48,0.0
20230609:2111,0.0,0.0,0.0,0.0,16.3,2.48,0.0
20230609:2211,0.0,0.0,0.0,0.0,15.81,2.76,0.0
20230609:2311,0.0,0.0,0.0,0.0,15.57,3.1,0.0
20230610:0011,0.0,0.0,0.0,0.0,15.4,3.31,0.0
20230610:0111,0.0,0.0,0.0,0.0,15.22,3.17,0.0
20230610:0211,0.0,0.0,0.0,0.0,14.86,2.9,0.0
20230610:0311,0.0,0.0,0.0,0.0,14.42,2.62,0.0
20230610:0411,0.0,0.0,0.0,0.0,13.95,2.41,0.0
20230610:0511,0.0,15.31,4.3,8.15,13.73,2.28,0.0
20230610:0611,0.0,39.87,11.2,16.4,14.15,2.21,0.0
20230610:0711,0.0,66.57,18.7,25.16,15.19,2.62,0.0
20230610:0811,0.0,85.8,24.1,34.08,15.84,2.48,0.0
20230610:0911,0.0,112.14,31.5,42.75,16.61,2.41,0.0
20230610:1011,0.0,60.16,16.9,50.56,17.68,2.34,0.0
20230610:1111,0.0,137.42,38.6,56.58,18.5,2.62,0.0
20230610:1211,0.0,145.96,41.0,59.48,19.18,2.9,0.0
20230610:1311,9.21,196.25,43.2,58.32,19.78,3.1,0.0
20230610:1411,4.12,154.51,31.6,53.5,20.04,3.38,0.0
20230610:1511,0.0,54.83,11.0,46.34,19.96,3.45,0.0
20230610:1611,0.0,48.35,9.7,37.95,19.02,3.24,0.0
20230610:1711,0.0,38.38,7.7,29.09,18.72,2.9,0.0
20230610:1811,23.94,71.91,14.0,20.21,18.21,2.69,0.0
20230610:1911,4.45,27.28,5.4,11.69,18.36,2.41,0.0
20230610:2011,0.0,1.5,0.3,3.87,17.4,2.69,0.0
20230610:2111,0.0,0.0,0.0,0.0,16.71,2.14,0.0
20230610:2211,0.0,0.0,0.0,0.0,16.17,2.28,0.0
20230610:2311,0.0,0.0,0.0,0.0,15.63,2.41,0.0
20230611:0011,0.0,0.0,0.0,0.0,15.11,2.48,0.0
20230611:0111,0.0,0.0,0.0,0.0,14.91,2.34,0.0
20230611:0211,0.0,0.0,0.0,0.0,14.91,2.14,0.0
20230611:0311,0.0,0.0,0.0,0.0,14.82,1.93,0.0
20230611:0411,0.0,0.0,0.0,0.0,14.76,1.66,0.0
20230611:0511,0.0,11.04,3.1,8.18,14.63,1.31,0.0
20230611:0611,0.0,38.8,10.9,16.43,15.53,1.1,0.0
20230611:0711,0.0,66.93,18.8,25.19,16.71,1.17,0.0
20230611:0811,0.0,91.49,25.7,34.11,17.85,1.1,0.0
20230611:0911,0.0,102.53,28.8,42.78,19.14,1.38,0.0
20230611:1011,0.0,127.81,35.9,50.6,19.99,2.14,0.0
20230611:1111,0.0,144.89,40.7,56.63,20.58,2.62,0.0
20230611:1211,0.0,117.84,33.1,59.55,20.83,2.97,0.0
20230611:1311,20.07,211.02,50.7,58.4,20.79,2.97,0.0
20230611:1411,301.5,123.51,77.5,53.59,20.51,3.17,0.0
20230611:1511,290.32,200.5,61.2,46.42,20.19,3.03,0.0
20230611:1611,224.48,202.78,45.1,38.04,20.22,2.55,0.0
20230611:1711,360.08,184.59,38.3,29.17,20.28,2.28,0.0
20230611:1811,532.17,145.43,29.3,20.3,19.93,2.14,0.0
20230611:1911,370.74,115.13,14.7,11.78,19.75,1.86,0.0
20230611:2011,119.24,30.69,3.2,3.95,18.88,2.0,0.0
20230611:2111,0.0,0.0,0.0,0.0,18.07,2.0,0.0
20230611:2211,0.0,0.0,0.0,0.0,17.37,1.86,0.0
20230611:2311,0.0,0.0,0.0,0.0,16.78,1.52,0.0
20230612:0011,0.0,0.0,0.0,0.0,16.42,1.1,0.0
20230612:0111,0.0,0.0,0.0,0.0,15.93,0.9,0.0
20230612:0211,0.0,0.0,0.0,0.0,15.51,0.9,0.0
20230612:0311,0.0,0.0,0.0,0.0,15.48,0.76,0.0
20230612:0411,0.0,0.0,0.0,0.0,15.09,0.76,0.0
20230612:0511,0.0,6.41,1.8,8.21,14.83,0.76,0.0
20230612:0611,0.0,8.9,2.5,16.45,15.44,0.76,0.0
20230612:0711,0.0,48.06,13.5,25.21,15.45,0.76,0.0
20230612:0811,0.0,53.04,14.9,34.13,16.43,1.03,0.0
20230612:0911,0.0,0.0,0.0,0.0,16.78,1.03,0.0
20230612:1011,0.0,100.75,28.3,50.64,17.03,0.83,0.0
20230612:1111,0.0,44.14,12.4,56.68,17.12,1.17,0.0
20230612:1211,0.0,29.55,8.3,59.62,17.09,1.24,0.0
20230612:1311,0.0,80.26,16.1,58.48,17.4,1.59,0.0
20230612:1411,0.0,73.78,14.8,53.67,17.98,2.14,0.0
20230612:1511,169.16,214.21,53.0,46.5,18.65,2.21,0.0
20230612:1611,409.13,187.73,53.0,38.12,19.12,2.21,0.0
20230612:1711,233.91,175.86,34.1,29.25,19.92,2.28,0.0
20230612:1811,173.99,127.45,21.4,20.38,20.19,2.14,0.0
20230612:1911,0.0,26.42,5.3,11.86,20.15,2.21,0.0
20230612:2011,0.0,1.5,0.3,4.03,19.76,2.07,0.0
20230612:2111,0.0,0.0,0.0,0.0,19.07,2.21,0.0
20230612:2211,0.0,0.0,0.0,0.0,18.43,2.14,0.0
20230612:2311,0.0,0.0,0.0,0.0,17.89,2.07,0.0
20230613:0011,0.0,0.0,0.0,0.0,17.39,2.07,0.0
20230613:0111,0.0,0.0,0.0,0.0,16.94,1.93,0.0
20230613:0211,0.0,0.0,0.0,0.0,16.42,1.79,0.0
20230613:0311,0.0,0.0,0.0,0.0,16.01,1.66,0.0
20230613:0411,0.0,0.0,0.0,0.0,15.52,1.31,0.0
20230613:0511,0.0,16.73,4.7,8.23,15.47,0.9,0.0
20230613:0611,0.0,40.94,11.5,16.47,16.65,0.62,0.0
20230613:0711,0.0,63.72,17.9,25.22,16.93,1.1,0.0
20230613:0811,0.0,46.64,13.1,34.15,17.58,1.24,0.0
20230613:0911,0.0,87.58,24.6,42.82,18.24,1.52,0.0
20230613:1011,0.0,121.04,34.0,50.66,19.19,1.79,0.0
20230613:1111,0.0,90.43,25.4,56.72,20.61,1.79,0.0
20230613:1211,0.0,53.04,14.9,59.67,21.5,1.79,0.0
20230613:1311,152.76,70.62,85.7,58.54,22.28,2.07,0.0
20230613:1411,288.88,131.5,76.7,53.74,22.63,2.62,0.0
20230613:1511,454.92,130.97,69.7,46.58,22.69,3.1,0.0
20230613:1611,580.42,133.53,59.2,38.19,22.53,3.24,0.0
20230613:1711,574.96,150.6,44.0,29.33,22.07,3.03,0.0
20230613:1811,485.73,149.89,28.6,20.45,21.43,2.62,0.0
20230613:1911,313.5,112.76,14.2,11.93,20.62,2.14,0.0
20230613:2011,11.47,9.36,1.7,4.11,19.59,2.28,0.0
20230613:2111,0.0,0.0,0.0,0.0,18.47,2.55,0.0
20230613:2211,0.0,0.0,0.0,0.0,17.64,2.62,0.0
20230613:2311,0.0,0.0,0.0,0.0,17.17,2.34,0.0
20230614:0011,0.0,0.0,0.0,0.0,16.84,2.21,0.0
20230614:0111,0.0,0.0,0.0,0.0,16.78,2.76,0.0
20230614:0211,0.0,0.0,0.0,0.0,16.83,3.31,0.0
20230614:0311,0.0,0.0,0.0,0.0,16.82,3.38,0.0
20230614:0411,0.0,0.0,0.0,0.0,16.58,3.24,0.0
20230614:0511,0.0,18.87,5.3,8.25,16.49,3.03,0.0
20230614:0611,0.0,36.67,10.3,16.48,16.98,2.69,0.0
20230614:0711,0.0,37.02,10.4,25.23,17.63,2.9,0.0
20230614:0811,0.0,43.08,12.1,34.16,18.38,3.1,0.0
20230614:0911,0.0,44.86,12.6,42.84,18.91,3.1,0.0
20230614:1011,0.0,50.2,14.1,50.68,19.32,3.03,0.0
20230614:1111,0.0,48.42,13.6,56.75,19.7,3.17,0.0
20230614:1211,0.0,50.55,14.2,59.72,19.89,3.31,0.0
20230614:1311,159.01,65.65,88.3,58.61,20.02,3.45,0.0
20230614:1411,354.03,87.76,83.1,53.81,20.02,3.45,0.0
20230614:1511,507.33,111.47,73.5,46.65,19.93,3.24,0.0
20230614:1611,649.45,114.53,62.7,38.27,19.82,2.97,0.0
20230614:1711,674.48,132.93,47.5,29.4,19.64,2.48,0.0
20230614:1811,609.47,140.4,31.5,20.52,19.31,2.07,0.0
20230614:1911,268.35,111.41,13.9,12.01,18.59,1.72,0.0
20230614:2011,11.28,9.92,1.8,4.18,17.83,1.24,0.0
20230614:2111,0.0,0.0,0.0,0.0,16.94,1.1,0.0
20230614:2211,0.0,0.0,0.0,0.0,15.88,0.97,0.0
20230614:2311,0.0,0.0,0.0,0.0,15.96,0.69,0.0
20230615:0011,0.0,0.0,0.0,0.0,15.74,0.76,0.0
20230615:0111,0.0,0.0,0.0,0.0,15.74,0.76,0.0
20230615:0211,0.0,0.0,0.0,0.0,15.71,0.69,0.0
20230615:0311,0.0,0.0,0.0,0.0,15.54,0.62,0.0
20230615:0411,0.0,0.0,0.0,0.0,15.34,0.48,0.0
20230615:0511,0.0,19.58,5.5,8.26,15.24,0.34,0.0
20230615:0611,0.0,37.38,10.5,16.49,15.62,0.0,0.0
20230615:0711,0.0,45.57,12.8,25.24,16.55,0.28,0.0
20230615:0811,0.0,55.54,15.6,34.16,18.02,0.41,0.0
20230615:0911,0.0,55.18,15.5,42.84,18.86,0.9,0.0
20230615:1011,0.0,79.39,22.3,50.7,19.89,1.38,0.0
20230615:1111,0.0,112.14,31.5,56.78,20.61,1.79,0.0
20230615:1211,0.0,89.0,25.0,59.76,20.9,2.14,0.0
20230615:1311,113.13,136.18,79.6,58.66,21.37,2.41,0.0
20230615:1411,336.78,97.81,81.4,53.87,21.41,2.62,0.0
20230615:1511,474.37,126.0,71.6,46.71,21.45,2.62,0.0
20230615:1611,510.92,165.33,57.6,38.33,21.43,2.48,0.0
20230615:1711,493.89,176.44,42.8,29.46,21.22,2.34,0.0
20230615:1811,437.93,159.37,28.3,20.59,20.59,2.21,0.0
20230615:1911,206.61,100.57,13.0,12.07,19.97,1.66,0.0
20230615:2011,0.0,5.98,1.2,4.24,19.16,1.59,0.0
20230615:2111,0.0,0.0,0.0,0.0,18.1,1.59,0.0
20230615:2211,0.0,0.0,0.0,0.0,17.08,1.66,0.0
20230615:2311,0.0,0.0,0.0,0.0,16.14,1.66,0.0
20230616:0011,0.0,0.0,0.0,0.0,15.28,1.66,0.0
20230616:0111,0.0,0.0,0.0,0.0,14.64,1.72,0.0
20230616:0211,0.0,0.0,0.0,0.0,14.21,1.72,0.0
20230616:0311,0.0,0.0,0.0,0.0,13.97,1.59,0.0
20230616:0411,0.0,0.0,0.0,0.0,14.94,1.1,0.0
20230616:0511,0.0,12.46,3.5,8.26,15.92,0.62,0.0
20230616:0611,0.0,38.09,10.7,16.49,15.95,0.48,0.0
20230616:0711,0.0,68.0,19.1,25.24,17.67,1.24,0.0
20230616:0811,0.0,72.62,20.4,34.16,18.82,1.72,0.0
20230616:0911,0.0,103.95,29.2,42.85,19.16,2.21,0.0
20230616:1011,0.0,62.3,17.5,50.71,19.49,2.55,0.0
20230616:1111,0.0,63.37,17.8,56.8,19.61,2.76,0.0
20230616:1211,0.0,65.86,18.5,59.8,20.17,3.03,0.0
20230616:1311,0.0,55.83,11.2,58.71,20.72,3.1,0.0
20230616:1411,0.0,89.73,18.0,53.93,20.99,3.17,0.0
20230616:1511,0.0,72.28,14.5,46.77,20.94,3.59,0.0
20230616:1611,0.0,57.83,11.6,38.39,20.76,3.72,0.0
20230616:1711,49.44,123.18,24.4,29.52,20.04,3.52,0.0
20230616:1811,0.0,30.41,6.1,20.65,19.08,3.17,0.0
20230616:1911,0.0,13.96,2.8,12.13,17.28,3.38,0.0
20230616:2011,0.0,1.5,0.3,4.3,16.59,3.1,0.0
20230616:2111,0.0,0.0,0.0,0.0,16.03,2.9,0.0
20230616:2211,0.0,0.0,0.0,0.0,15.62,2.55,0.0
20230616:2311,0.0,0.0,0.0,0.0,15.43,2.41,0.0
20230617:0011,0.0,0.0,0.0,0.0,15.2,2.55,0.0
20230617:0111,0.0,0.0,0.0,0.0,14.89,3.31,0.0
20230617:0211,0.0,0.0,0.0,0.0,14.74,3.79,0.0
20230617:0311,0.0,0.0,0.0,0.0,14.65,4.0,0.0
20230617:0411,0.0,0.0,0.0,0.0,14.65,4.14,0.0
20230617:0511,0.0,18.87,5.3,8.26,14.6,4.41,0.0
20230617:0611,0.0,40.23,11.3,16.49,14.67,4.9,0.0
20230617:0711,0.0,33.82,9.5,25.23,14.89,3.1,0.0
20230617:0811,0.0,39.16,11.0,34.15,15.34,3.31,0.0
20230617:0911,0.0,39.16,11.0,42.84,15.89,4.07,0.0
20230617:1011,0.0,51.62,14.5,50.71,15.96,3.86,0.0
20230617:1111,0.0,146.32,41.1,56.81,16.32,3.45,0.0
20230617:1211,0.0,149.88,42.1,59.83,16.61,3.17,0.0
20230617:1311,13.31,206.05,47.1,58.75,17.17,3.59,0.0
20230617:1411,201.45,187.71,69.8,53.98,17.7,3.52,0.0
20230617:1511,78.15,200.08,44.5,46.83,17.75,3.59,0.0
20230617:1611,0.0,69.79,14.0,38.45,17.94,3.66,0.0
20230617:1711,0.0,32.4,6.5,29.58,17.86,3.59,0.0
20230617:1811,31.09,77.64,15.0,20.7,17.54,3.59,0.0
20230617:1911,0.0,8.97,1.8,12.19,17.21,3.1,0.0
20230617:2011,0.0,3.99,0.8,4.36,16.74,2.55,0.0
20230617:2111,0.0,0.0,0.0,0.0,16.08,2.55,0.0
20230617:2211,0.0,0.0,0.0,0.0,15.55,2.83,0.0
20230617:2311,0.0,0.0,0.0,0.0,15.32,2.83,0.0
20230618:0011,0.0,0.0,0.0,0.0,15.2,2.69,0.0
20230618:0111,0.0,0.0,0.0,0.0,15.18,2.55,0.0
20230618:0211,0.0,0.0,0.0,0.0,15.14,2.34,0.0
20230618:0311,0.0,0.0,0.0,0.0,15.18,2.14,0.0
20230618:0411,0.0,0.0,0.0,0.0,15.06,1.86,0.0
20230618:0511,0.0,4.27,1.2,8.26,15.13,1.59,0.0
20230618:0611,0.0,13.17,3.7,16.48,15.46,1.79,0.0
20230618:0711,0.0,39.16,11.0,25.22,15.97,2.41,0.0
20230618:0811,0.0,90.07,25.3,34.14,16.48,2.48,0.0
20230618:0911,0.0,107.16,30.1,42.83,17.08,2.34,0.0
20230618:1011,0.0,129.59,36.4,50.71,17.92,2.34,0.0
20230618:1111,0.0,129.94,36.5,56.82,18.4,2.48,0.0
20230618:1211,0.0,120.33,33.8,59.85,18.35,2.62,0.0
20230618:1311,122.5,116.96,81.6,58.79,18.7,2.62,0.0
20230618:1411,140.65,214.02,63.8,54.03,18.65,2.62,0.0
20230618:1511,250.58,212.6,59.9,46.88,18.75,2.69,0.0
20230618:1611,120.19,187.26,39.4,38.5,18.6,3.1,0.0
20230618:1711,0.0,51.35,10.3,29.63,17.4,3.24,0.0
20230618:1811,0.0,44.86,9.0,20.75,17.34,2.41,0.0
20230618:1911,0.0,10.47,2.1,12.23,18.24,2.48,0.0
20230618:2011,53.59,21.66,2.9,4.4,17.9,2.21,0.0
20230618:2111,0.0,0.0,0.0,0.0,17.36,2.48,0.0
20230618:2211,0.0,0.0,0.0,0.0,16.84,2.48,0.0
20230618:2311,0.0,0.0,0.0,0.0,16.39,2.55,0.0
20230619:0011,0.0,0.0,0.0,0.0,15.98,2.76,0.0
20230619:0111,0.0,0.0,0.0,0.0,15.8,2.97,0.0
20230619:0211,0.0,0.0,0.0,0.0,15.53,3.1,0.0
20230619:0311,0.0,0.0,0.0,0.0,15.23,3.17,0.0
20230619:0411,0.0,0.0,0.0,0.0,14.97,3.1,0.0
20230619:0511,0.0,18.51,5.2,8.24,14.93,3.1,0.0
20230619:0611,0.0,28.48,8.0,16.46,15.24,3.45,0.0
20230619:0711,0.0,48.06,13.5,25.2,16.11,3.45,0.0
20230619:0811,0.0,53.76,15.1,34.12,17.08,3.72,0.0
20230619:0911,0.0,110.01,30.9,42.82,18.07,4.0,0.0
20230619:1011,0.0,133.86,37.6,50.7,18.85,4.41,0.0
20230619:1111,0.0,145.96,41.0,56.82,19.51,4.55,0.0
20230619:1211,0.0,107.51,30.2,59.87,20.18,4.9,0.0
20230619:1311,5.85,190.52,40.8,58.82,20.44,5.1,0.0
20230619:1411,0.0,71.29,14.3,54.06,20.48,5.31,0.0
20230619:1511,0.0,51.35,10.3,46.92,20.06,5.45,0.0
20230619:1611,258.33,208.48,47.8,38.54,18.88,5.17,0.0
20230619:1711,331.68,188.72,38.4,29.68,19.16,4.97,0.0
20230619:1811,348.09,158.74,26.7,20.8,19.31,4.62,0.0
20230619:1911,351.25,119.6,15.3,12.28,19.08,4.14,0.0
20230619:2011,42.48,19.66,2.8,4.44,18.37,4.07,0.0
20230619:2111,0.0,0.0,0.0,0.0,17.64,4.0,0.0
20230619:2211,0.0,0.0,0.0,0.0,16.93,3.93,0.0
20230619:2311,0.0,0.0,0.0,0.0,16.35,3.59,0.0
20230620:0011,0.0,0.0,0.0,0.0,15.93,3.17,0.0
20230620:0111,0.0,0.0,0.0,0.0,15.52,2.97,0.0
20230620:0211,0.0,0.0,0.0,0.0,15.25,2.83,0.0
20230620:0311,0.0,0.0,0.0,0.0,15.04,2.69,0.0
20230620:0411,0.0,0.0,0.0,0.0,14.86,2.62,0.0
20230620:0511,0.0,14.95,4.2,8.23,14.92,2.69,0.0
20230620:0611,0.0,23.85,6.7,16.44,15.22,2.97,0.0
20230620:0711,0.0,67.64,19.0,25.18,15.92,1.86,0.0
20230620:0811,0.0,88.29,24.8,34.1,16.83,1.93,0.0
20230620:0911,0.0,116.41,32.7,42.8,17.6,1.93,0.0
20230620:1011,0.0,90.43,25.4,50.68,18.25,2.28,0.0
20230620:1111,0.0,114.99,32.3,56.82,19.2,2.55,0.0
20230620:1211,0.0,45.57,12.8,59.87,19.79,2.9,0.0
20230620:1311,42.85,213.43,61.9,58.84,20.03,3.17,0.0
20230620:1411,110.47,219.86,60.1,54.1,20.39,3.38,0.0
20230620:1511,0.0,73.78,14.8,46.96,20.57,3.38,0.0
20230620:1611,3.67,109.07,22.0,38.58,20.08,3.79,0.0
20230620:1711,0.0,47.86,9.6,29.72,19.03,4.07,0.0
20230620:1811,28.31,77.35,15.0,20.84,17.99,4.07,0.0
20230620:1911,0.0,6.98,1.4,12.32,17.58,3.1,0.0
20230620:2011,0.0,1.99,0.4,4.48,17.3,2.83,0.0
20230620:2111,0.0,0.0,0.0,0.0,16.66,2.69,0.0
20230620:2211,0.0,0.0,0.0,0.0,16.09,2.97,0.0
20230620:2311,0.0,0.0,0.0,0.0,15.79,3.03,0.0
20230621:0011,0.0,0.0,0.0,0.0,15.35,3.03,0.0
20230621:0111,0.0,0.0,0.0,0.0,15.09,3.1,0.0
20230621:0211,0.0,0.0,0.0,0.0,14.76,3.03,0.0
20230621:0311,0.0,0.0,0.0,0.0,14.58,2.83,0.0
20230621:0411,0.0,0.0,0.0,0.0,14.25,2.83,0.0
20230621:0511,0.0,18.16,5.1,8.2,14.34,2.69,0.0
20230621:0611,0.0,39.87,11.2,16.42,14.91,3.38,0.0
20230621:0711,0.0,54.82,15.4,25.15,15.65,3.66,0.0
20230621:0811,0.0,79.75,22.4,34.07,16.69,3.52,0.0
20230621:0911,0.0,102.89,28.9,42.77,17.7,2.83,0.0
20230621:1011,0.0,116.41,32.7,50.66,18.47,2.41,0.0
20230621:1111,0.0,113.21,31.8,56.8,19.07,2.34,0.0
20230621:1211,0.0,152.73,42.9,59.87,19.29,2.41,0.0
20230621:1311,68.93,190.73,69.9,58.86,19.91,2.34,0.0
20230621:1411,90.27,220.88,57.2,54.12,19.8,2.48,0.0
20230621:1511,1.65,122.0,24.6,46.99,20.09,2.48,0.0
20230621:1611,496.8,167.77,57.4,38.62,20.14,2.41,0.0
20230621:1711,547.6,162.87,44.4,29.75,20.2,2.48,0.0
20230621:1811,5.14,59.05,11.8,20.87,19.45,2.07,0.0
20230621:1911,42.09,52.16,9.1,12.35,18.61,2.48,0.0
20230621:2011,0.0,1.99,0.4,4.51,18.23,2.0,0.0
20230621:2111,0.0,0.0,0.0,0.0,17.68,1.79,0.0
20230621:2211,0.0,0.0,0.0,0.0,17.02,1.72,0.0
20230621:2311,0.0,0.0,0.0,0.0,16.45,1.66,0.0
20230622:0011,0.0,0.0,0.0,0.0,15.84,1.52,0.0
20230622:0111,0.0,0.0,0.0,0.0,15.14,1.52,0.0
20230622:0211,0.0,0.0,0.0,0.0,14.77,1.59,0.0
20230622:0311,0.0,0.0,0.0,0.0,14.22,1.66,0.0
20230622:0411,0.0,0.0,0.0,0.0,13.75,1.66,0.0
20230622:0511,0.0,18.87,5.3,8.17,13.95,1.66,0.0
20230622:0611,0.0,38.09,10.7,16.38,14.93,1.86,0.0
20230622:0711,0.0,42.72,12.0,25.12,15.91,1.93,0.0
20230622:0811,0.0,43.43,12.2,34.04,16.67,1.79,0.0
20230622:0911,0.0,46.28,13.0,42.74,17.33,1.86,0.0
20230622:1011,0.0,46.99,13.2,50.63,17.92,2.0,0.0
20230622:1111,0.0,48.42,13.6,56.78,18.54,1.86,0.0
20230622:1211,0.0,57.32,16.1,59.87,18.86,2.0,0.0
20230622:1311,131.64,98.05,84.0,58.87,19.17,2.41,0.0
20230622:1411,281.19,138.01,77.7,54.14,18.99,2.83,0.0
20230622:1511,413.73,156.59,69.3,47.02,18.9,3.03,0.0
20230622:1611,43.89,154.96,31.9,38.65,18.66,3.1,0.0
20230622:1711,340.74,190.8,39.0,29.78,18.16,2.97,0.0
20230622:1811,169.32,131.53,22.2,20.9,17.5,2.76,0.0
20230622:1911,0.0,20.94,4.2,12.38,17.93,3.24,0.0
20230622:2011,0.0,4.98,1.0,4.54,17.37,3.1,0.0
20230622:2111,0.0,0.0,0.0,0.0,16.93,3.17,0.0
20230622:2211,0.0,0.0,0.0,0.0,16.85,3.31,0.0
20230622:2311,0.0,0.0,0.0,0.0,16.81,3.38,0.0
20230623:0011,0.0,0.0,0.0,0.0,16.68,3.52,0.0
20230623:0111,0.0,0.0,0.0,0.0,16.52,3.52,0.0
20230623:0211,0.0,0.0,0.0,0.0,16.37,3.72,0.0
20230623:0311,0.0,0.0,0.0,0.0,16.28,4.14,0.0
20230623:0411,0.0,0.0,0.0,0.0,16.24,4.69,0.0
20230623:0511,0.0,3.2,0.9,8.14,16.18,4.9,0.0
20230623:0611,0.0,16.02,4.5,16.35,16.18,5.38,0.0
20230623:0711,0.0,27.06,7.6,25.08,16.51,5.03,0.0
20230623:0811,0.0,53.76,15.1,34.0,16.88,5.1,0.0
20230623:0911,0.0,85.09,23.9,42.71,17.62,6.9,0.0
20230623:1011,0.0,99.68,28.0,50.6,18.32,7.24,0.0
20230623:1111,0.0,78.68,22.1,56.76,18.54,6.83,0.0
20230623:1211,0.0,75.12,21.1,59.86,18.87,6.34,0.0
20230623:1311,0.41,144.62,29.2,58.87,19.82,5.17,0.0
20230623:1411,0.0,88.73,17.8,54.16,20.5,4.62,0.0
